"longitude","latitude","Lcurrent","Ccurrent","Ucurrent","L1p5degree","C1p5degree","U1p5degree","L3p0degree","C3p0degree","U3p0degree","L5p0degree","C5p0degree","U5p0degree"
-1.465,55.13,1.80351133971782,2.16619946669592,3.51756578281978,2.10026607293638,2.57460983827212,3.86061477869588,2.33674131198446,3.09451513799011,4.34357017537384,2.69631138621771,3.47456217644136,4.67728524156693
-1.465,55.182,1.84890133546209,2.20204504316435,3.49380479502637,2.16385071711736,2.58432370109872,3.83989581635455,2.4039380874634,3.13023724402025,4.3050191453121,2.75456575401917,3.50760466370856,4.64264824756652
-1.348,54.87,1.83888716015356,2.21208913807143,3.55974083358221,2.15007146637135,2.59968823381921,3.89378171260087,2.38354191168901,3.14102518728526,4.3841746143796,2.75087495873187,3.52518814267332,4.72865886219842
-1.348,54.974,1.82276532324861,2.18324848792825,3.55894911335343,2.13362541968308,2.55926391322567,3.91311437925186,2.37971407493295,3.11291840576248,4.35873273467149,2.73018934883156,3.47263939153547,4.72729372164317
-1.23,54.661,1.860364294088,2.23937494073578,3.62088177622399,2.16981021983305,2.60575617337472,3.96499117422997,2.41906227888811,3.15379754928515,4.43875031431591,2.77139763965142,3.56012439799211,4.78083272374169
-0.879,54.609,1.96922544258267,2.34974216441118,3.70410879989076,2.30050274350808,2.73839138941501,4.06498466755623,2.54481731514062,3.29543888143528,4.52534629353147,2.91989185642331,3.67769666444696,4.90262977563777
-0.293,54.245,2.14931666727578,2.62214866854001,3.91719077983123,2.48302016336021,3.0044675871727,4.28262174349747,2.75442363086382,3.59591467811415,4.74932604942265,3.13033766617603,3.94226598260888,5.1259961969554
-0.176,53.88,2.02720819205193,2.43379820959449,4.21368568042996,2.35585311881648,2.85476083718346,4.57487205908706,2.61497844549656,3.3951470237283,5.04970803337224,2.97946241331514,3.82286854028986,5.41772756754471
-0.059,53.568,2.12577014834968,2.54916964382911,4.45132133799777,2.45102162587217,2.95040755546728,4.82265331355287,2.71379247213103,3.49992617431002,5.29826547677807,3.11216045479371,3.93027966252376,5.6433953155122
-0.059,53.62,2.10405076888393,2.54962528332823,4.45121830996816,2.43947375406491,2.94265974467535,4.81946493700784,2.68437228798977,3.4810664444392,5.28590478267726,3.07449605848552,3.9214509234996,5.67722753370969
-0.059,53.828,2.03014447746774,2.44285840965497,4.16965014105355,2.35407853140119,2.85476643655741,4.53421077988727,2.63528441316865,3.38241347993611,4.98026791149223,2.9845956727722,3.80166373531076,5.37318097944231
0.059,52.891,2.34380818190777,2.80694479114144,4.92458150977749,2.70248030459043,3.21594129802765,5.30969203838264,2.98924431455959,3.82254702407574,5.7938298998031,3.39805058190282,4.25259989802993,6.23728358322949
0.059,53.516,2.05646500077787,2.48872676560174,4.50213956958023,2.39117047654402,2.87987878614363,4.86261245263459,2.6323509351473,3.4180099200286,5.31047637410953,3.02241700296504,3.80257673463572,5.69766026532638
0.176,53.568,2.04432579658012,2.44981008615116,4.46966601091607,2.37677376856163,2.85746111041584,4.82882731190484,2.64559324509724,3.42653615424762,5.29138812413925,3.01592169922679,3.79016113805106,5.6768284715916
0.293,53.307,2.18838014250734,2.63625160668275,4.66092726226619,2.50756580309109,3.02203492315995,5.01801400125863,2.76892734874024,3.57191152581943,5.48668817605361,3.16482192791756,3.9985582197057,5.84339464962526
0.527,51.38,3.2686081532126,3.90052956802596,4.49201856265355,3.63678030359037,4.26933131940018,4.88888098378758,3.92969507890334,4.68131087140048,5.37946061551876,4.35553917279488,5.0942021052689,5.77819514424427
0.527,51.432,3.25995802297873,3.90911885714507,4.50129096926002,3.6264868667682,4.29052439568467,4.89402147805897,3.94407557582774,4.68646326762415,5.36396283099607,4.34568831821067,5.10674853994407,5.79313623804969
0.527,52.943,2.36549844890251,2.85250353980969,4.90267529883283,2.71045611342563,3.27311545878299,5.2696587834268,2.99248729034386,3.79356243390416,5.75164616410565,3.38485374132302,4.23860539238741,6.15523912767642
0.645,51.536,3.27556214982769,3.87189495448976,4.49116694604852,3.63505197286726,4.24812638355493,4.88140150304125,3.94792919804206,4.66664383599977,5.35630434924819,4.36078808413364,5.07719598524281,5.78661058735128
0.762,51.432,2.42088431841864,3.0016155999186,4.52784603050159,2.78398571967638,3.38743854582328,4.90404951637125,3.0774241447901,3.98524172882607,5.38042428216822,3.50254451856848,4.41267965116873,5.80432046910079
0.879,51.302,2.50046126837864,3.09198457825718,4.52784603050159,2.87176574571545,3.4941741644204,4.90128852219723,3.1639831341783,4.06153495188237,5.37970801762888,3.58699895284456,4.52857445093987,5.81805411910121
0.879,51.589,2.39400551511324,2.9398060773647,4.42694914860184,2.74241178348554,3.34622569644275,4.80918018104529,3.04873610290434,3.90822181942346,5.28050984048387,3.47113576370268,4.35110021479576,5.7128935799639
0.879,51.745,2.31925072799772,2.86631536282361,4.19267305277665,2.66845494818952,3.26155920000446,4.58197277419698,2.95669341110704,3.83141813893487,5.05834458718842,3.38767951404543,4.26085599748697,5.47276891838023
0.879,52.995,2.41864415662424,2.93982940046299,4.52423687101205,2.76632908969475,3.32331501720666,4.89885100221085,3.06432123359145,3.89621752014403,5.36473113080842,3.4341078123123,4.28438026802641,5.76549353571441
1.113,51.745,2.3038467116069,2.83261867154927,4.17782667804874,2.65066238543206,3.24262414239398,4.5557711977671,2.94904393710932,3.80178724942472,5.01421118966517,3.3588436953211,4.2195282391385,5.42319043472407
1.23,51.068,1.5339253162115,1.75996137526188,4.76069733950552,1.86922871907984,2.21096765165966,5.13561019291745,2.1202392069826,2.8535541767408,5.62478003586874,2.5284061921183,3.29508505317385,6.04152497656959
1.23,51.432,2.4348727696426,3.03664657057404,4.45200529348401,2.78415013629019,3.4320196872863,4.82012520008858,3.0744374598637,4.00069531079386,5.28256089717546,3.49469790670364,4.39191909637662,5.70556763706567
1.23,51.849,2.32498064967652,2.83515762696737,3.89111889131444,2.68623195027489,3.24151333910978,4.26154507068377,2.96432875345676,3.7991678714377,4.74310761011783,3.38915959728981,4.24098939874884,5.14530101333303
1.348,51.432,2.4075053456653,2.96390919162979,4.39662962179926,2.76569296381465,3.38076631398847,4.78042862883904,3.04682988751723,3.89958194782307,5.23075734829099,3.44880945889759,4.36504472783365,5.6540546333272
1.348,51.953,2.26529840956507,2.81020361040437,3.87361038753181,2.62161235787303,3.19942223991981,4.26009038114102,2.89400645244424,3.7810171258177,4.71588877413941,3.32171914282619,4.17960369830645,5.15211867743996
1.465,51.276,2.16290561499755,2.63452260573276,4.23993036259709,2.52182490824967,3.02324221019134,4.62060713941775,2.80680713895578,3.6113712331157,5.10355685383488,3.21456286006406,4.02888699613335,5.51122131114958
1.465,52.057,2.38069159928438,2.93033536692118,3.56843938459888,2.73915260242719,3.30967795282134,3.94946542036652,3.03197131892022,3.71412385467448,4.44046104945937,3.4381800724494,4.12402967078262,4.84540337783219
1.465,52.891,3.01438947762752,3.5064312884613,3.99447206824826,3.35772175842897,3.86070517067392,4.36480844054582,3.63970334367297,4.25285765079264,4.83242620549012,4.05833934404326,4.64780781416266,5.23642896269545
1.699,50.911,1.68783633727099,1.93359587023736,5.01293218067832,2.03276479422408,2.38163832865672,5.40162951707507,2.28852046371769,3.0186227108915,5.88899204149119,2.69729047828808,3.47088992543332,6.31833642366315
1.699,52.318,2.33477892629358,2.65765648963372,3.14339856069608,2.67887041807015,3.02136895245144,3.50774449539974,2.95663631591366,3.42430355780696,3.98534458569345,3.35891124490391,3.82800507881139,4.37957115112225
1.699,52.37,2.42751870151559,2.73558955921722,3.06659139820354,2.77839516024838,3.10343361590041,3.44240540949741,3.05528202902272,3.492441979259,3.96870946188125,3.44733643353625,3.88015695729078,4.35568411936219
1.699,52.578,2.51807401991038,2.82323021876774,3.19743277471038,2.86373131426996,3.18356016218944,3.5594584461769,3.14496381052402,3.57718313826182,4.06151706900361,3.5634841589179,3.9601605920936,4.46340001413531
1.816,50.964,1.75828848651553,2.08804858007798,4.79202520676858,2.10692957877952,2.53005246247241,5.16958860449853,2.38094779879123,3.13658556350165,5.67792804008452,2.7962238631831,3.58634264353229,6.08708253718751
1.934,51.016,1.87413674095791,2.24017903546777,4.83375840713046,2.23244580925817,2.66464956327062,5.20698715781971,2.5014426308089,3.27000969271824,5.70562342935844,2.92522797059044,3.72549490532136,6.11310670043642
2.051,51.016,1.94464640043795,2.33439270875377,4.71747920886296,2.30139078829995,2.76769227114793,5.11280980145659,2.57067794776014,3.36265918069573,5.57537677475756,2.9801449956773,3.82405240854399,6.01949084461655
2.168,51.016,2.0286396405991,2.45279646242609,4.78185433377335,2.37581928170585,2.87886925066634,5.17578915846974,2.65203661392437,3.42826149838108,5.64368084447892,3.07145528884156,3.88203040745491,6.07480655742264
2.285,51.068,2.11543067043471,2.54533583381817,4.83423683557357,2.46416188998518,2.95687850677031,5.21881528251009,2.73621940549702,3.52648962149631,5.70094386644297,3.16349277842675,3.95796807627655,6.10341356538748
2.402,51.068,2.17169573627842,2.62792706330354,4.68009812454028,2.51174741936433,3.01877567409758,5.05847260122495,2.80214531785305,3.60733659907255,5.52779249800979,3.19337496045134,4.02950609971776,5.93479785372977
2.52,51.068,2.19548180616921,2.65089715860671,4.66097563761217,2.54127311680013,3.0313646026149,5.03428705493576,2.82964684781349,3.65534389081735,5.53469390074728,3.23017391369024,4.04026372152914,5.94272133105661
2.637,51.12,2.2178263749445,2.67016627197151,4.66955022337585,2.56219358541317,3.08225110265658,5.05751821905294,2.84516090752016,3.63263019838166,5.49718905374419,3.25178060247441,4.07553107576402,5.93907656480097
2.754,51.172,2.23170662177223,2.69342934145829,4.57354294153885,2.58950271012192,3.08766270200898,4.94276372361317,2.86944073805583,3.66969213165722,5.42419363301853,3.27604766196614,4.049518221754,5.83694242090989
2.871,51.224,2.32474784322619,2.78120908891125,4.44547805129778,2.68254218373185,3.22020127868189,4.8270876918204,2.9721221175584,3.7774354248939,5.31894322676892,3.36128006227082,4.21189985213895,5.72914521519587
3.105,51.328,2.35484664301522,2.84694417770848,4.53820616675138,2.70645296794863,3.25349378453685,4.91501614020627,2.99834239269958,3.8094533801835,5.35934287674225,3.41053299227065,4.25687021799183,5.79894005607249
3.34,51.38,2.4090056869415,2.89449847332181,4.4745947578662,2.76294384642243,3.29155273145851,4.85764542643143,3.05840885321382,3.81349665828188,5.32429912407403,3.44150676474754,4.29473593832377,5.75514972407518
3.457,51.484,2.49924176856008,2.97880819853458,4.3741069819018,2.85372468548597,3.39647990399964,4.76909259142245,3.12391380667718,3.95148601494916,5.20074058925117,3.54683195373999,4.38530093689449,5.63718212887495
3.457,51.536,2.48399061002906,2.98623780390219,4.24696346528233,2.82876574176512,3.37689748609892,4.62589624880435,3.12585493034635,3.94129339665052,5.09261905462572,3.52376493196564,4.38830664338721,5.51170119724061
3.574,51.38,2.52812487720193,3.00187214201284,4.45096946502074,2.88351126051524,3.42282703461709,4.83472632368373,3.1738982410122,3.99912785099115,5.30658605815505,3.58640312012483,4.37535503041593,5.68488869440934
3.574,51.432,2.51030215758478,3.00051288472392,4.44961004948032,2.86079729211283,3.42574924212792,4.83231749746142,3.14503210814707,3.99909372822105,5.29117037831106,3.55722522921692,4.43000321353753,5.70834154803092
3.574,51.484,2.50956706098852,2.98341713426286,4.40135045065818,2.85221372224337,3.39253454168675,4.7917310301871,3.14831994611808,3.96952490914034,5.26982049544643,3.54107943743585,4.39063148390519,5.6820284742303
3.691,51.432,2.54218044478121,3.03274268864402,4.13194837896757,2.8945082968894,3.44995211090399,4.51285840028704,3.17842635635473,3.97104264777831,4.97485473630112,3.5933785232423,4.40035321763912,5.40022626608992
3.691,51.589,2.53440741046657,3.0378009277054,4.14023571075389,2.87961192180467,3.4361159062891,4.51867072022151,3.15777642860262,3.9587136059443,4.98486544699845,3.57216353212942,4.39322420335906,5.41120188983751
3.809,51.328,2.59513166309634,3.09766057540099,4.22122016727012,2.94157179489382,3.50585383567028,4.61073374410175,3.22126023905889,4.0271881669634,5.09302857211996,3.63868120585791,4.47833599191422,5.48562009201449
3.809,51.38,2.57397243525209,3.0568169514358,4.2093378869456,2.92885750140107,3.45938041496802,4.59707396283106,3.21472569145477,4.01807786267883,5.03713575371207,3.63318728094284,4.4105388683531,5.47759033313298
3.809,51.797,2.60074825383239,3.08377609061442,3.84226071277517,2.95648009923309,3.46650712366474,4.23006248381912,3.2458898777788,3.886323056123,4.69862006421279,3.65524457656002,4.30371944536043,5.10841904025983
3.926,51.432,2.57488998488362,3.07855234062206,4.25792536177614,2.92765573188944,3.49548743435027,4.652860203272,3.21821166038136,4.00336826913619,5.10923214076868,3.62606559531881,4.45139442697606,5.5348660025361
3.926,51.536,2.57413964424052,3.0657860076064,4.25306867656069,2.91968555579309,3.46415572311658,4.63824296104061,3.2146083312697,3.9875133824414,5.07099364072877,3.63580797995753,4.46201372616317,5.51366779296922
3.926,51.641,2.59982832450348,3.0830852398586,3.99342991242315,2.95154956194613,3.49303186182134,4.37927439195527,3.21914568731003,3.93469345717477,4.80387240387124,3.66108869218996,4.35226112022881,5.24324588677733
3.926,51.849,2.62916243760163,3.12451572304107,3.95000405448957,2.98138042699077,3.49493856494417,4.32052604414137,3.27544951467022,3.92932833823268,4.78873379273409,3.67857936881358,4.33645111490933,5.18459488976083
4.043,51.38,2.60256380942111,3.09276488287424,4.29337345179164,2.95617518948061,3.53416423083915,4.67034198216751,3.26394617507644,4.04071348007962,5.15669167546916,3.66528154568365,4.50063468685245,5.56701528414517
4.043,51.589,2.61774248394363,3.09509143203856,3.99572373728615,2.97101434976353,3.48810912535682,4.39721866308763,3.26379531082438,3.93395296508383,4.81646449272318,3.65561882249035,4.36058112113869,5.23892444654896
4.043,51.641,2.60086619351965,3.09364113103811,3.9894579882771,2.96082038833909,3.48263514882724,4.37594227144857,3.24637183221499,3.94204888522951,4.84454011649131,3.65949448579659,4.34876154314103,5.23473684897267
4.043,51.953,2.65696235717223,3.13591263655205,3.95247522606231,3.01315199998213,3.52710731920621,4.32280318864991,3.29032350123618,3.95557995065308,4.79315414866701,3.71244072166361,4.36591061350302,5.19251646972657
4.16,51.432,2.62127026656428,3.12072582083907,4.0426411308452,2.97993931534261,3.49823467330083,4.43415093330756,3.25345745242548,3.93705722485859,4.8985357292482,3.66504269951665,4.37743231590593,5.29808375592622
4.16,51.536,2.63378686685254,3.14175225248042,4.02261844023071,2.99620253634671,3.53079954509356,4.38673111358273,3.27912184984946,3.95867636302799,4.84412557270059,3.68854545245366,4.38460728486162,5.26813123564846
4.16,51.589,2.63318818995388,3.12197625262648,4.02730019839971,2.99373382003293,3.4999665616732,4.41272394791078,3.26021152652226,3.94994706472858,4.88500166653866,3.68800961541401,4.36460750396471,5.28923461555056
4.16,51.641,2.63741495145672,3.14350706929497,4.06838439037845,2.9833681420581,3.5308420566187,4.47036383451484,3.28539002741247,3.97655174437344,4.91057411809904,3.69656375223982,4.39948893539902,5.34470869487516
4.16,52.005,2.6730344974071,3.08956707257361,3.76807374727021,3.02989845245807,3.46328847476093,4.1499501243616,3.32296781359222,3.88435874467542,4.60880459299306,3.73695849209075,4.28736375065358,5.01363046663536
4.277,51.38,3.18429120959847,3.53117640308522,4.11313916011704,3.53272935029539,3.90824235933717,4.47995089952156,3.82526903425657,4.32348510439961,4.96664826308036,4.23741064760985,4.72235149467656,5.39250813894276
4.277,51.432,2.63717286942656,3.14069602085042,4.07651461536609,2.98835814977937,3.53346242027673,4.45981611297869,3.27452905884672,3.98777392042986,4.89271117905998,3.7002505653651,4.40725561582287,5.29332752529604
4.277,51.484,2.65255027735519,3.1530813265453,4.12448591401192,3.00255623168204,3.55942387801194,4.50490516426577,3.31119360856818,4.01081472500892,4.95857016384496,3.68845334173399,4.42761420201866,5.38951769457364
4.277,52.109,2.66384132989984,3.09551640145397,3.76657305171556,3.01369235045925,3.46990792789619,4.13108006902397,3.30075209518308,3.8980599200211,4.59864555108717,3.72064325365501,4.29218605546594,5.03490951065801
4.395,52.161,2.69769474584472,3.10818642126948,3.78193015332866,3.04771978643881,3.48580635921229,4.18862218757867,3.34143068061752,3.90105988176092,4.63682546277082,3.73940245944197,4.31540840382537,5.05469463361413
4.395,52.214,2.67737493443453,3.0950438149343,3.74754335471373,3.01973554493022,3.4619597937036,4.12187223871254,3.30474941774567,3.87776270826157,4.58835999005157,3.71174043518089,4.28391199309309,5.00694461198195
4.512,52.266,2.70191753682183,3.12679536252631,3.80857899266567,3.05114441389631,3.5115334700069,4.20215771716525,3.32487389130113,3.90485397655696,4.66186514509574,3.75525546990811,4.31687277300606,5.06151521172285
4.512,52.37,2.67578445390551,3.06033299151227,3.75189721728095,3.02488253820167,3.43589511223039,4.12143511125806,3.30413263943987,3.838011728801,4.59102431410113,3.71882800601679,4.25158782265154,5.00240642832909
4.512,52.422,2.67725157838577,3.05918156687711,3.73101843831865,3.03404773525119,3.42949986394238,4.10598498963263,3.32176017281459,3.85373065286528,4.54680702462381,3.73665990994554,4.2494456749585,4.98862779222961
4.512,52.474,2.65982029933729,3.05286349219505,3.73101843831865,3.01395179886016,3.41851499739372,4.10355370621239,3.30275320194118,3.84828255549866,4.55858928827939,3.69658956643661,4.24060694342441,4.96587414489741
4.629,52.526,2.69423548796517,3.06823800964502,3.67176936474903,3.04261886293796,3.43109523535371,4.04404650925455,3.32420007642216,3.84998705840377,4.51080310312787,3.74633064236556,4.24819579660909,4.92962378283855
4.629,52.578,2.67476574153391,3.01959790636844,3.63353063823159,3.02402486547529,3.39985666587777,4.0170018903088,3.30657385679364,3.81514929893255,4.48521131094008,3.71665474781293,4.21725087490041,4.89260536070196
4.629,52.63,2.64003780149864,3.0227605683984,3.66805236293957,3.00446820726193,3.39672427662402,4.04353129147874,3.26796083190898,3.80639768983351,4.54616792604364,3.69760716826258,4.21900234114305,4.92174598468136
4.629,52.786,2.61868543379494,2.95189254431101,3.62518757497616,2.95923436398031,3.32256089518582,3.98959855172852,3.2437695113854,3.74423605957889,4.44408303738141,3.65552836404104,4.15583738230685,4.85418125469576
4.746,52.943,2.70197316880505,2.98340065187438,3.46914898160707,3.04708539043452,3.34877394494636,3.86571384000911,3.3152652645034,3.75333134243748,4.31297918205553,3.7237751584787,4.16269957289411,4.74139317774793
