"longitude","latitude","Lcurrent","Ccurrent","Ucurrent","L1p5degree","C1p5degree","U1p5degree","L3p0degree","C3p0degree","U3p0degree","L5p0degree","C5p0degree","U5p0degree"
89.502,22.005,1.21147758908134,1.57016647709522,2.52470692893328,1.67780573856738,2.14235492555142,3.07935599379951,2.05698625695152,2.91388720549461,3.76465492615937,2.58049576648502,3.58440771550926,4.55638679432335
89.561,22.005,1.22269199423661,1.58963719135714,2.52143661144842,1.68506716510161,2.18199078965074,3.05933703792324,2.05542968474759,2.92888401913865,3.75134624176735,2.58170907227732,3.60831573179469,4.56172381946388
89.912,21.849,1.71041557013444,2.19805469830092,2.945650471565,2.1921849993569,2.77938218784677,3.46861269985678,2.55852130534007,3.3593688276813,4.14731943990294,3.144619932831,4.00535740142486,4.92473533831534
90.498,23.047,2.00981214951066,2.97795039254105,4.06503306599842,2.4875795033082,3.52602718383871,4.5903844022419,2.92238349480557,4.1300782210317,5.22628534454751,3.46879047288215,4.81554743756309,5.98402732293087
90.615,22.839,1.97660700899603,2.88597717817431,3.97776742464353,2.4576599096866,3.43476140066252,4.5099352015206,2.87500977963228,4.07473634823963,5.12485777379705,3.42042480149661,4.74449914788489,5.90708861438235
90.615,22.891,2.02075728766851,2.94126003475452,3.99450461164042,2.50179405156477,3.50207145961566,4.52536943639654,2.92768580351996,4.12946677260383,5.16298279667215,3.48913536581568,4.78391349981828,5.92531198739931
90.615,23.047,2.01362779697464,2.92415928277406,4.037303550468,2.49320870557223,3.46632247381822,4.5514768532968,2.90348449490516,4.12325877993557,5.2025849219828,3.4777591972659,4.79847818472876,5.94978968833414
90.674,22.734,2.04784214125435,3.08864730879551,3.9184725963493,2.54709447792722,3.58425663220914,4.45119351059933,2.93689305171198,4.16848499914159,5.08009152377771,3.48804182423668,4.77158123505799,5.85479196056562
90.732,22.057,2.09165396650393,2.7626833673886,3.30990635552671,2.57106906170845,3.28886325600556,3.83918693591579,2.96074883066128,3.79091623396248,4.52254010774447,3.50547082356102,4.44420631174898,5.26995161467666
90.732,22.786,2.01012341834294,3.00725428133746,3.92771742246774,2.5054610639968,3.51638769248727,4.44596470216316,2.93614154965319,4.09586821270885,5.08547209458087,3.46279391918009,4.77203823140995,5.8479410479095
90.732,22.891,2.06229267176915,3.10103129956424,3.92655675811852,2.53089341018439,3.61042205935885,4.46676857581349,2.96106416890228,4.17679335305913,5.13131959687154,3.50394925174994,4.82116961189652,5.84264952507793
90.791,22.109,2.09456760490216,2.73293456069558,3.34581936142338,2.57895334459719,3.25806463026254,3.87121147534886,2.96759706263945,3.7933208306791,4.53202218590538,3.50577688132694,4.43489034199188,5.28938304901746
