"longitude","latitude","Lcurrent","Ccurrent","Ucurrent","L1p5degree","C1p5degree","U1p5degree","L3p0degree","C3p0degree","U3p0degree","L5p0degree","C5p0degree","U5p0degree"
89.502,22.005,1.30177111689725,1.75715214085,2.58827241854114,1.7770152208974,2.3133147943148,3.13169843305799,2.15903684509305,3.01262471381538,3.81058600178778,2.68722648321736,3.66616044684476,4.59274870626599
89.561,22.005,1.31843087083961,1.78256349609102,2.56759961049637,1.78429581159781,2.36937662853183,3.12212035436219,2.16978268808947,3.02856883335193,3.80203472385417,2.70481568485369,3.69218902216509,4.58362992493011
89.912,21.849,1.79592989071108,2.38344613898407,3.05254675573257,2.27942505323623,2.92863852614754,3.5925750328185,2.65918473557126,3.49174511666981,4.23119353701914,3.24875285636638,4.11098472540498,5.03528092041292
90.498,23.047,2.26167453791221,3.44712137022398,4.18315202478121,2.74154519834462,3.95177560969512,4.70301643460186,3.2014642331022,4.40678804335326,5.347757732082,3.73722940367033,5.04528621844878,6.10826555811439
90.615,22.839,2.21536678679987,3.39785085339327,4.11508502020952,2.69633070580237,3.89148955300633,4.62360688341202,3.1389386538604,4.372268700077,5.29234609836176,3.70174353490309,4.98954076382304,6.03295141662083
90.615,22.891,2.28203314641922,3.43541614111846,4.09593555480697,2.76501335295172,3.9062158481879,4.62214483076765,3.21588125228776,4.39628014253384,5.27433675412551,3.76844742720189,5.01404874580669,6.02060762574772
90.615,23.047,2.26387667996371,3.45762067362342,4.14783203153586,2.74841584544512,3.92142141621648,4.67288002881551,3.18456418107109,4.40805008359522,5.32809836270926,3.75631710848042,5.02481840460937,6.07296241305564
90.674,22.734,2.32380802106777,3.44245437503043,4.03831125800017,2.81907564777121,3.92484399190485,4.55347681428881,3.22679477006523,4.40381285463625,5.20577521649191,3.78817919321919,5.00393722800476,5.93721716018935
90.732,22.057,2.20688683202539,2.95342477692981,3.39130150511727,2.6887984010593,3.4377663086587,3.91746358240094,3.08855800561471,3.90897488669986,4.58626702421552,3.65347371170884,4.55415027974511,5.34295410961375
90.732,22.786,2.27018298002745,3.43588309147236,4.0611823899372,2.76087680749541,3.90720572039184,4.58214492056108,3.2232415987533,4.38456147321822,5.24680377506308,3.73517243740385,5.0010214907538,5.97552714416302
90.732,22.891,2.32900392532293,3.47188758401521,4.08023627509003,2.80249986787461,3.97444998458192,4.60552677735887,3.25200923430481,4.41980005605211,5.25328613359862,3.80265949402703,5.05398564074302,5.99924497375851
90.791,22.109,2.20758484708261,2.90468331664552,3.40099241255093,2.69491519911427,3.40810635486006,3.91581511392665,3.08925720293499,3.88898309328793,4.59951577355852,3.63576947531296,4.52320915089679,5.35096057361616
90.791,22.734,2.33427479916146,3.41794114578146,4.02406829361764,2.82129184447387,3.91571587988086,4.54485157110138,3.27216457768697,4.36588426748526,5.17427751527952,3.8096295781499,5.01374754054107,5.93240109083462
90.85,22.318,2.09906821294513,3.06431129966963,3.55951559148093,2.60187702999267,3.55000907265422,4.09524183182459,3.01493737993161,4.03646915566197,4.75504586656226,3.57310840427609,4.67123189927935,5.49640319357126
90.908,22.63,2.38134958960906,3.43894371802529,3.94685048211437,2.89936951324177,3.91380007737791,4.45857620502185,3.33078291263653,4.39207892846208,5.11664007120948,3.87830171466219,5.02399102174263,5.87562393725642
91.025,22.578,2.27961719932765,3.31301527359704,3.8547373817079,2.75890442025443,3.80047172912789,4.36569311228154,3.20081846178851,4.27850681200103,5.01415742088914,3.72694714289905,4.90214219816432,5.78922696269144
91.084,22.474,2.33112075043361,3.29766446799516,3.77877657262857,2.81677167500755,3.78113568570078,4.29952093805364,3.2633770356277,4.26658088830837,4.97042226178002,3.81822925396156,4.87603673970893,5.74297568883671
91.084,22.526,2.23171269114917,3.26906600630333,3.78359032867376,2.71505158744451,3.76285257407546,4.29236517733381,3.16412923459536,4.21469137554091,4.95121109339764,3.70818319486934,4.84178539514121,5.70558164896906
91.201,22.526,2.0938617236462,3.10993295189785,3.70826024121568,2.58197705335126,3.58467066052906,4.23770405257019,2.99935797958943,4.05219004149174,4.88424738833618,3.55325528391026,4.69960646813263,5.67368909148344
91.26,22.682,2.18848918366789,3.2163132761403,3.8113181020604,2.6747343832661,3.69853441070926,4.34198613808078,3.11253113306553,4.17842079673134,4.97150866775205,3.64405028667043,4.80923261951816,5.7314165601237
91.377,22.734,2.04201408610056,3.01566591462138,3.74264604455737,2.5084651469726,3.51418706284572,4.26078765717474,2.96050645181642,4.03910358451856,4.92145972743565,3.49783674123824,4.65155199405442,5.68081010093219
91.436,22.63,1.93515602707899,2.9451855481671,3.71842302357349,2.41948757587953,3.44108631747766,4.25893099795027,2.85268202613597,3.95776937128185,4.90444642005653,3.38158743656378,4.60106514095619,5.64797225211617
91.553,22.682,1.96805619636024,2.9029091057603,3.68460185030769,2.43569080404113,3.44288010580486,4.20240974585447,2.85075780349171,3.95951950525563,4.85433861118054,3.41674931272006,4.58819885337014,5.63574854622789
91.611,22.318,1.75090398600577,2.63363264102881,3.21684371827778,2.23542314193251,3.14528605721945,3.75338569025511,2.64327547469897,3.6164700921914,4.41311355069877,3.20044207340359,4.27706189701413,5.17682393060359
91.729,22.422,1.81372949593409,2.67651937500426,3.21156678791561,2.29325671563274,3.1784172741914,3.743854206833,2.69658849406736,3.6442257836071,4.39092022965006,3.24790492917348,4.26822744737835,5.15663240746569
91.787,22.266,1.75613774321911,2.50504266949195,2.87618814569061,2.24389127159379,2.99751566901656,3.41870734829919,2.64149810214953,3.46956863458232,4.10572250547536,3.20947426837229,4.07892470387032,4.87703666369473
91.846,21.589,1.7112127080266,2.23218724034492,2.53066403485449,2.18606117487895,2.72088298745967,3.08597124772592,2.56467616707778,3.21620008353533,3.7747205434637,3.12066202866492,3.84118026416979,4.55139798214094
91.846,21.641,1.72285013153193,2.17865787810732,2.39908053280722,2.20000365342887,2.66522682114794,2.95976000593464,2.58992662329796,3.16734663548704,3.65789783592271,3.11397426361047,3.79083048270523,4.48718091436317
91.846,21.693,1.76000307029217,2.13115818329319,2.32266389341672,2.24755724149969,2.6272244493354,2.88264299310457,2.6189507731031,3.1320708527788,3.60781812287659,3.16980550397009,3.76861224736859,4.43830163293011
91.846,21.745,1.32696913757044,1.86545867712389,2.32418770489589,1.7943996004266,2.44127814946543,2.88494162474711,2.18673872416676,2.92873116021757,3.56756698668014,2.74333661612266,3.56947604441909,4.36802934246955
91.846,21.849,1.38633699770141,1.92914347639454,2.35667444929342,1.85376855590929,2.48011752572285,2.90312522986142,2.24200748762798,2.97745969852357,3.61209159071948,2.789005843981,3.59754754247281,4.37402507342023
91.846,22.005,1.5008956533396,2.12564126976074,2.45398684631727,1.9727472983649,2.61379693109484,3.00584629553967,2.37063199502439,3.10445563030169,3.6910857685765,2.91540337110684,3.72560845995156,4.49006103632029
