"longitude","latitude","Lcurrent","Ccurrent","Ucurrent","L1p5degree","C1p5degree","U1p5degree","L3p0degree","C3p0degree","U3p0degree","L5p0degree","C5p0degree","U5p0degree"
3.369,6.38,0.515326772577683,0.55308836014935,1.3153727141033,0.934693321000824,1.26739281311045,1.88644692986696,1.24585098990099,1.94576842428087,2.6134287684204,1.78128941808577,2.57903208641229,3.3700711529746
3.428,6.432,0.519180089848182,0.559652071586833,1.30882430232147,0.940576186567715,1.29006552371317,1.88058740408568,1.25896523805629,1.94932534653173,2.60005847076651,1.77649971429607,2.58815828780252,3.36030359496213
3.486,6.615,0.511878598344087,0.552213325524559,1.3090171008318,0.935014494265647,1.26688129550361,1.88008465037195,1.25372766769799,1.93691759994718,2.61710990739299,1.77526115182801,2.57224993978199,3.36715777684566
3.662,6.432,0.496707186490757,0.534380807386632,1.311225234486,0.921044642720974,1.27331888685306,1.88345673651617,1.23711896217616,1.92910031539978,2.59493792124635,1.75313217451042,2.57435327576435,3.35557955578069
3.662,6.484,0.515708313416148,0.557827849002057,1.30271289672775,0.938526070944696,1.28792500402237,1.87935022789528,1.25604764617906,1.94108946667423,2.58583185819818,1.78255268518967,2.56853632245793,3.36017343618937
3.691,6.615,0.515849563017484,0.559465494564324,1.30903613313998,0.940134135452231,1.25671963588388,1.88345266487044,1.25387755226145,1.94175817139372,2.58595112258154,1.77599692399592,2.57481528469141,3.35279284804837
3.809,6.615,0.517595110362827,0.561544834671612,1.30877289399443,0.937576226943249,1.28874058636456,1.8807560459078,1.25808134590495,1.94096416218489,2.5915724465097,1.80355620837708,2.55762336212932,3.35883700564703
4.014,6.432,0.500842921336917,0.541603804511487,1.31042562353598,0.923618860217032,1.27398031967421,1.89151623359738,1.23682002137975,1.93398632061945,2.59488645208939,1.75868810084884,2.5585594393407,3.35727058843369
4.365,6.38,0.501228087238751,0.542590500206147,1.3223129106845,0.922254756233633,1.26315042220961,1.89284948004915,1.23906416929416,1.94206940847694,2.61332093647575,1.74634558167787,2.57485186489875,3.35279751034624
4.424,6.328,0.502401822620772,0.538694944584301,1.28750824682756,0.916675959374196,1.26866498062162,1.85549439962477,1.24537419022626,1.92588888025836,2.57501131897112,1.76701326200126,2.55347429164171,3.3315410692238
4.482,6.328,0.506733985717978,0.546057929494393,1.30203708369946,0.932418196672606,1.27199282675639,1.87375990057987,1.2407319644489,1.92971578937673,2.58391028280792,1.75989762055699,2.56087284590255,3.34455300312814
4.775,6.068,0.510163885978561,0.553431250696007,1.31708155488942,0.934690878078358,1.28118411931623,1.89418392023967,1.25981707900615,1.94495733948633,2.59778194194946,1.77830261929346,2.57775916349929,3.38381416657338
5.186,5.443,0.497746504109475,0.538932352664202,1.357535480183,0.919954162597157,1.26475828933769,1.93782473574858,1.23778048984592,1.96704225486134,2.62922920421866,1.76199667071781,2.59813210745351,3.41476424486272
5.596,4.635,0.491379383217817,0.539617426880632,1.29550612431252,0.920607456272589,1.27731786901558,1.87645422626696,1.22575174866592,1.93619889662941,2.60747127511131,1.76240173985995,2.58329823553559,3.35131582416
6.709,4.323,0.492157252732986,0.529961017815297,1.34541010698582,0.913867480827556,1.26427016304456,1.92732471826195,1.22924616869728,1.95269098044366,2.66246001598448,1.75341853412282,2.59279949714932,3.42514769645878
6.738,4.339,0.495700501891568,0.532953649311714,1.34866494208349,0.919543607520545,1.26644211279108,1.93032040831966,1.23971226915954,1.96073634464355,2.65102933474596,1.76077045714815,2.60073655350396,3.43596284204441
7.119,4.349,0.494339770800533,0.532487480276521,1.36891169726017,0.915046151612177,1.26487419233503,1.93870470326834,1.22822776503754,1.96761675942068,2.6525680569048,1.74242718128214,2.60261764257868,3.41824146197392
7.178,4.349,0.490916191005605,0.528714081024707,1.37382237397527,0.912440118924816,1.24531306316798,1.95319117039242,1.23132142183509,1.97635433828928,2.68142354560013,1.74539449275673,2.60789222668255,3.42806112771392
7.236,4.349,0.485694441305632,0.523194025060794,1.3815006836308,0.904151539158205,1.21998287134987,1.95370967457547,1.22219571003627,1.96872948248331,2.6583922591902,1.74748312998647,2.61099601285713,3.4625944491816
7.295,4.349,0.48630778726328,0.52434799924439,1.38088463415523,0.908350902141957,1.2388496088457,1.95446217816605,1.21791542401409,1.97612085356833,2.67220433469289,1.75748597688568,2.5977924228624,3.44841594170819
7.412,4.427,0.489178377415469,0.524505252579367,1.38331061993474,0.910650909906014,1.24407228274951,1.95686569448526,1.23179715416165,1.97607779488211,2.66656337929478,1.75293284356838,2.60682050131731,3.44490959909745
7.529,4.453,0.491373509164781,0.52882957265159,1.41789774099549,0.912986609461596,1.25384048639778,1.99413468826927,1.23595429402853,2.00405078771152,2.71193880898907,1.74938694740544,2.63027471503597,3.4876360880673
7.939,4.505,0.50268659749901,0.543995024443762,1.4071485207656,0.925224283613403,1.26073342248962,1.98448243311643,1.22829344401917,1.99490441775663,2.70158896998836,1.75914702374815,2.63850705229466,3.44599878607922
8.35,4.609,0.541873673855096,0.58969111927025,1.56780119704008,0.965547751662114,1.30733394396666,2.139714602897,1.29299290187472,2.11350128348291,2.84409814683143,1.78812517240632,2.73765853983713,3.61165695666682
8.408,4.609,0.549533615218492,0.601101711548613,1.56293440818861,0.975304282857196,1.32103732971633,2.13967554944126,1.29752329140746,2.09877553273642,2.85199756612197,1.81332965278734,2.74138230255583,3.6110452607608
