"longitude","latitude","Lcurrent","Ccurrent","Ucurrent","L1p5degree","C1p5degree","U1p5degree","L3p0degree","C3p0degree","U3p0degree","L5p0degree","C5p0degree","U5p0degree"
3.369,6.38,0.487093337125266,0.509735779879941,1.2558272728629,0.901436305205076,1.23029411174163,1.83340220149567,1.21822526935555,1.90553805443786,2.55169078211866,1.74477172709668,2.52822478160288,3.31689111692939
3.428,6.432,0.489675821032852,0.513488257166406,1.25234674493327,0.905805774323561,1.24991983077207,1.83322831882458,1.22231365516387,1.90129330244841,2.54836379785311,1.74007159349816,2.54788297898545,3.30941837636397
3.486,6.615,0.481245719611668,0.504793587761228,1.24985858533692,0.897609513888363,1.23189798121684,1.82471079130606,1.21474800922069,1.88836201865523,2.56108759103851,1.73815425215894,2.52418418964807,3.3052627872351
3.662,6.432,0.471146818613443,0.493841043696063,1.25274115413866,0.889808166804478,1.24038932191835,1.83188036688721,1.20479679623425,1.88819680861822,2.54168222355783,1.71991085520362,2.52387418121956,3.30353542409618
3.662,6.484,0.484797312579586,0.509538231792982,1.24771757961652,0.902703398399561,1.24986779533596,1.82756073555184,1.21540922410554,1.90255633092365,2.54009034879702,1.74184117559823,2.52743497485407,3.31401090995355
3.691,6.615,0.485841488316937,0.51155269644208,1.25332708738602,0.904172527890619,1.21964463272895,1.8355211898233,1.21735570094884,1.89619038565103,2.54633586602468,1.73892056302177,2.53159443145658,3.30387720630669
3.809,6.615,0.487749639232506,0.513265305788507,1.24898028983023,0.901806916586642,1.24946803077893,1.82996522261879,1.22175870483223,1.90065236773247,2.53713636314948,1.76653603769474,2.51985650924252,3.31051452369502
4.014,6.432,0.473043668011534,0.497071580592096,1.25186408319055,0.890519894957163,1.24217016044068,1.83243926086359,1.20292057873969,1.89015928535601,2.54994722243223,1.72128375976714,2.51704412104254,3.3070901736137
4.365,6.38,0.474863673925072,0.499492789020361,1.26289689877369,0.890217234559199,1.23694669169828,1.84138028467033,1.20684459847369,1.90348624076551,2.56018716788809,1.7154320066041,2.52747390958605,3.2908611268824
4.424,6.328,0.476663447622271,0.498986786826101,1.22410606674293,0.885924449636568,1.23633549850112,1.80370062278745,1.2125261271197,1.88692485393257,2.51400925974708,1.73654988861645,2.51036431513326,3.2923513658002
4.482,6.328,0.479653088139318,0.503524149177412,1.23468590240617,0.898776972943595,1.23632247165393,1.81604472162931,1.20712664598141,1.88949257612249,2.53439809665209,1.72780785535152,2.51891783117681,3.28514274080295
4.775,6.068,0.480049024210149,0.505077329903968,1.25469156180076,0.898111510045796,1.23867211769689,1.83952617840711,1.2259340654385,1.90190489440685,2.54876619469698,1.74093248254324,2.53481563544354,3.31643186159689
5.186,5.443,0.470669227453329,0.495727889005182,1.3060207904794,0.886689386932712,1.23015339369926,1.8885953500039,1.20469949943373,1.92923353213502,2.59470424666118,1.73033170039924,2.55929920109543,3.3562900853525
5.596,4.635,0.459029820801337,0.485500960106573,1.24415273393476,0.882357727397893,1.23746453086266,1.83107749984168,1.18842699244363,1.8940182282262,2.56171261501986,1.72488367385788,2.53798370477486,3.31276328791952
6.709,4.323,0.464653814881462,0.487423752094207,1.30185656637028,0.880762956603109,1.22733423212862,1.88941879292396,1.19432399170884,1.92052433009383,2.61663252520109,1.72133709672137,2.5568507992719,3.38936176272069
6.738,4.339,0.468317375210634,0.4911745753215,1.30511054499148,0.886867529336739,1.23014836181657,1.89052750349529,1.20465926793294,1.92566443944618,2.59559477841477,1.72958159669051,2.57274107054527,3.40070315316931
7.119,4.349,0.46980966956907,0.494153858202525,1.32517454468024,0.886113844572691,1.24120999184277,1.90377639578964,1.19587502476685,1.93898073085566,2.61552908290783,1.71226487700715,2.56886506558966,3.39246120531882
7.178,4.349,0.465054973230513,0.488426905613883,1.32954382880093,0.881961658958385,1.21343990430538,1.90885826818292,1.19983934432524,1.94162889839445,2.63682106526547,1.7146860997316,2.56732820962088,3.38669954878353
7.236,4.349,0.459767964086697,0.48291565292741,1.33310436355927,0.873232874461406,1.19014423347433,1.91459097958897,1.19266377740532,1.94179693587708,2.63161836965479,1.71488172270862,2.57193117441513,3.42214350933033
7.295,4.349,0.458880658892013,0.481611378180176,1.33677309324163,0.875085387665429,1.20576503084568,1.91776632147009,1.18361575296461,1.93902883171706,2.62302692390419,1.72098762253769,2.56386362135316,3.39871944832628
7.412,4.427,0.46406543753231,0.486346159408911,1.33814267068924,0.880209476771354,1.21517365216805,1.91981735907514,1.19779499356521,1.92977747291545,2.64093028610767,1.72271385112766,2.57215766357616,3.40330048975178
7.529,4.453,0.465754628076591,0.488991598813601,1.37574111423734,0.879611475449616,1.21754397872276,1.95544472173106,1.2034315462885,1.95834779375956,2.68147528535075,1.72272620045235,2.58418236780608,3.4359165267631
7.939,4.505,0.473240160007035,0.497523153126749,1.36845531899305,0.890130139906838,1.22784220678534,1.94826556602199,1.19289394087942,1.95941680123596,2.66265483772313,1.72200618828412,2.60636323374007,3.41102765061908
8.35,4.609,0.504675707027788,0.532822965927097,1.51301214918729,0.924193046901872,1.26631858229973,2.09506994914555,1.25162088666205,2.07698160011132,2.79381711937475,1.74149259936294,2.69650121836534,3.56904309696709
8.408,4.609,0.511081211412073,0.541045924288006,1.50469947476276,0.929638559923355,1.26455220055351,2.08722772008838,1.25332530077079,2.05798963933198,2.79782344862855,1.76199788836787,2.68751220063521,3.55627887877889
