"longitude","latitude","Lcurrent","Ccurrent","Ucurrent","L1p5degree","C1p5degree","U1p5degree","L3p0degree","C3p0degree","U3p0degree","L5p0degree","C5p0degree","U5p0degree"
105.615,9.193,0.647426436891416,0.707389749518349,2.38048285155864,1.09469272586112,1.45103257035551,2.97572349811993,1.43250547865791,2.37839870401772,3.72188978595147,1.99523045507874,3.34603330646991,4.55567529211253
105.85,9.193,0.614284096224469,0.671290524692153,2.23075207243924,1.06312608606435,1.43989012746718,2.8299142391036,1.40323887917142,2.33498001007884,3.58879633857562,1.93770175617482,3.26147545050374,4.41143341890374
106.201,9.505,0.748692643000978,0.809884660078328,2.08521988398262,1.19576473226024,1.56798513797081,2.68570156416248,1.52283704647325,2.46595341880429,3.46069650816312,2.09860734114885,3.22528716188808,4.30989927097594
106.201,9.557,0.740066374093739,0.802714952845586,2.08079793019856,1.19487841807664,1.57436447560924,2.68659961806249,1.5320415128247,2.48717013209654,3.43880194695814,2.07080822763124,3.22263574737981,4.27954482020056
106.436,9.974,0.762245266698285,0.833634080702886,1.91360262946312,1.21352494688844,1.59027027638188,2.51325312756041,1.55686658038472,2.45867576184217,3.27428197426161,2.10878847808555,3.13074787587549,4.09687992288823
106.436,10.026,0.757169845712231,0.827141682202657,1.93465442691933,1.21089772377439,1.56812335111665,2.53472185306021,1.54764750584389,2.45883916852722,3.2914880308217,2.09971394920474,3.14336600663486,4.13018033452126
106.494,9.974,0.752185089319479,0.820921872769685,1.8986940364213,1.20655307003792,1.57401082316106,2.50883835217929,1.55603991933529,2.42787256817595,3.26930383216675,2.12146090303106,3.12065719466861,4.11529613645977
106.553,9.557,0.729316157225664,0.793737560990685,2.0245117148984,1.17786118752936,1.56213455148867,2.62982862701817,1.51491813452572,2.4654506546109,3.39327392843756,2.06470314541688,3.17981763352266,4.23422992717407
106.611,9.974,0.73250771881933,0.800523965273584,1.86833901434538,1.1846067687969,1.56833891629371,2.47412767998145,1.51629802637571,2.42287715510869,3.24392494332787,2.06393556597215,3.11490870351034,4.05246664699597
106.729,10.182,0.729807183339021,0.802640492787941,1.80403963860852,1.18083048567723,1.54594341744327,2.42174618138029,1.52166993588918,2.38757067310259,3.16849911005686,2.07933608266716,3.08249855055776,4.00169292141626
106.729,10.286,0.717113583570255,0.79264642633244,1.81623256326185,1.17299569058051,1.54519059467949,2.42562967231915,1.50927561225617,2.39568550763035,3.19458844587629,2.05842481941758,3.08405040344259,4.02577191822585
106.787,10.339,0.705852802541653,0.783223704893646,1.80969653905548,1.15684209161285,1.51677305352692,2.42963670988565,1.51144735880054,2.38963201916516,3.19995256789305,2.05538746040988,3.07671960169991,4.05140199305606
106.963,10.495,0.660675488248847,0.725680245986925,1.74043360316509,1.11000029130926,1.48202099520736,2.35278523332662,1.44828995897092,2.3340964323533,3.10489745106665,2.00478875750805,3.01229420345491,3.9517362249024
107.021,10.495,0.653757935863598,0.718548425099041,1.7429580868092,1.10627188235998,1.49101568385578,2.355594755617,1.43064123451975,2.31466473651541,3.12597839384156,1.99750613051262,3.00925010927344,3.94740014999934
107.08,10.339,0.666889537835306,0.733877958928634,1.75971238750666,1.11518201325793,1.49394669826477,2.37717804333336,1.45067125114061,2.32953492120271,3.15105388189205,2.00007538002032,3.02746013006356,3.99189685018269
107.08,10.443,0.648008542301384,0.716817211697524,1.72790140980094,1.09806323571279,1.48199836644796,2.34901849979326,1.43452028498137,2.32831741868977,3.10445838732837,1.99036588061864,3.00532262430849,3.96358165208582
107.197,10.391,0.651018103064673,0.71825873451037,1.76405369816649,1.10101707806292,1.48477678314389,2.38037432442058,1.44280237906066,2.33193463629956,3.1422596042502,1.984927650114,3.00327341939804,3.95655585119985
107.314,10.391,0.646167723851506,0.709048626672921,1.66873518562436,1.09861433267441,1.44912807894732,2.28024528418834,1.44106870782069,2.28252468221749,3.0555553729311,1.99311623561874,2.95508640952104,3.87029612380211
107.49,10.495,0.620116765038374,0.685844292394326,1.49071283072682,1.06766651264111,1.42087595932151,2.1024406491137,1.40590151353289,2.16318405294612,2.85956755025505,1.96781140715006,2.84044067704352,3.73571290280609
107.783,10.651,0.591579720364005,0.648018861645858,1.36060138722715,1.04321022339636,1.39547028219301,1.97722483920164,1.37569922272204,2.07503370635568,2.73125610270802,1.94586021765104,2.76164860552956,3.59990052842347
108.018,10.755,0.747910697938307,0.811178527076567,1.23567578025594,1.19900263655735,1.54698299200576,1.84780559322104,1.54849992214236,2.08817484211904,2.6404677923127,2.09312347030354,2.77331996933407,3.50003175186199
108.193,10.911,0.724506799627586,0.781202937821565,1.26888426977344,1.16916991119891,1.53240108968053,1.88581413065238,1.51563492186904,2.08616566916219,2.66967322055394,2.07679997188674,2.76896148340897,3.53969670399367
