"longitude","latitude","Lcurrent","Ccurrent","Ucurrent","L1p5degree","C1p5degree","U1p5degree","L3p0degree","C3p0degree","U3p0degree","L5p0degree","C5p0degree","U5p0degree"
-92.959,29.661,1.35640469612319,1.88835275861534,2.36191849569846,1.80435092358298,2.36541995325879,2.86643508039529,2.20831051381983,2.84906124894784,3.48905245013013,2.72066254022537,3.43998004461729,4.15903884497819
-92.08,29.766,1.17631571147845,1.98862914848595,3.51622132487475,1.62301614604605,2.48864680238483,4.02375088816061,2.01287887948449,3.12915900443413,4.57652035168519,2.52862051880126,3.84807520357787,5.24473906129678
-89.912,29.297,0.769423304376956,1.19447235076659,2.64931247646441,1.20881638984011,1.71151326219108,3.13710617988671,1.56870811949733,2.46586522065058,3.73082589613127,2.07206441379277,3.10823278584777,4.37834384521232
-89.619,29.245,0.738654323967142,1.12321685101688,2.07273582715363,1.17958962538245,1.67031672819266,2.57632826958619,1.51712704555908,2.30698245618819,3.18139167460054,2.03838816492407,2.92174044734467,3.86777906633075
-89.561,29.453,1.66029711696817,3.90600865368482,7.04350058610172,2.13186610432122,4.39176535486787,7.50832033587521,2.60552744090721,4.85920160046339,8.09674050652753,3.15632885660652,5.43461404920839,8.69900510769064
-89.092,30.182,1.02671360218452,1.79902619652498,3.07947634572214,1.47934027793055,2.31395391980311,3.55367750045855,1.87978438265982,2.88342824328177,4.14060819222753,2.39818150696356,3.56195049845921,4.78479465437128
-89.033,30.234,1.04327013347335,1.7985423512333,3.17335958732551,1.50377949771556,2.30167498767306,3.66365189014709,1.8771999388816,2.89602085881798,4.21775461038045,2.37934384959076,3.53209369046252,4.88548729453649
-88.975,30.234,1.01419536415745,1.70105847498085,2.91123994893839,1.45696800778789,2.21309899936211,3.40306870251935,1.85154356340025,2.76824537308213,3.95918939054625,2.35123377001143,3.42579719466384,4.66109274238782
-88.857,30.234,0.964834423944954,1.60915167447707,2.79502372498378,1.41639328714658,2.12810482831297,3.28686300891976,1.76070429589048,2.71539366640074,3.86594501445493,2.29750280678482,3.3195408588312,4.5235380746001
-88.799,30.234,0.935359197378521,1.569503221297,2.67495839456509,1.38064285605834,2.09644733217653,3.17343764464809,1.7571550640125,2.68039531764629,3.74927192196551,2.29748199903678,3.28364582072115,4.44553585960945
-88.74,30.234,0.922032283416683,1.5277823660462,2.63951725642114,1.36231335100506,2.04060194736907,3.13615758666922,1.72798216657012,2.62458773905112,3.71330047318505,2.26097541418575,3.25052831753428,4.3710827862764
-88.623,30.234,0.95135976550751,1.58512896970445,2.47214659853009,1.40031569618447,2.07586068932383,2.97419595976452,1.765575629528,2.61385111241855,3.59621877994788,2.32650384181395,3.21586039025773,4.2439231518671
-88.564,30.234,0.942307659566892,1.53199103751642,2.41414780054142,1.39034864653081,2.03258089770078,2.90526893823499,1.75039526967008,2.55495585240375,3.48247179470358,2.28620347970597,3.16681992814633,4.15862616709823
-88.506,30.234,0.9365977398569,1.54591505312521,2.45134463369681,1.39521519879962,2.00795061186435,2.94221045761318,1.73656124334561,2.56394111974688,3.51829946390638,2.27001099710296,3.18729955070302,4.19009741102712
-88.154,30.234,0.87285799097597,1.38724673166451,2.33912057882591,1.31393376884518,1.9173052774514,2.83751945102584,1.68918635680328,2.48887073864372,3.43843962104296,2.20262710933778,3.08801872742215,4.08223463450879
-88.037,30.234,0.849409611965502,1.39507739446808,2.47948849155537,1.29371667596543,1.9246256258336,2.97521612181443,1.64833237234276,2.50648450075968,3.56158066881383,2.19044820148868,3.13960454355291,4.21964212972134
-87.979,30.234,0.852722139320576,1.37605657307184,2.52703455979464,1.29476125662728,1.9038867278367,3.00594889109315,1.67164180889984,2.50517695438861,3.5978555978832,2.17769839970722,3.15161513731047,4.21055849772728
-87.92,30.234,0.853466365188926,1.37366164274916,2.57275332226174,1.29895745652921,1.91221923650044,3.04890409417165,1.63306236106626,2.51183266761061,3.62379360823171,2.15910046962357,3.14768215526739,4.30105671414028
