"longitude","latitude","Lcurrent","Ccurrent","Ucurrent","L1p5degree","C1p5degree","U1p5degree","L3p0degree","C3p0degree","U3p0degree","L5p0degree","C5p0degree","U5p0degree"
-92.959,29.661,1.26671264618372,1.73877529494177,2.12484617018097,1.72468886706032,2.21663334677363,2.63610248735672,2.09512538464392,2.69712009932762,3.2745947071304,2.61132429847716,3.30355163759052,3.9487597718377
-92.08,29.766,1.12568486564659,1.81022222468572,3.12173050019192,1.57422660498969,2.32142334450096,3.63493375391097,1.96743379463293,2.98293860227373,4.19566353577977,2.49774041299575,3.67584768597147,4.88505986879428
-89.912,29.297,0.723958098700568,1.08555861271728,2.28934221698651,1.16299193128025,1.65890518188653,2.7797358773632,1.48962208017942,2.34591339825614,3.38736733426139,2.02844487110477,2.99714219484641,4.0512562870101
-89.619,29.245,0.699424747078872,1.02219919053301,1.85956051988111,1.13360847783688,1.57133236414111,2.36096211593293,1.46603075308248,2.21578421928806,2.98627003766437,1.98946927429605,2.81925198017395,3.68358714308261
-89.561,29.453,1.4101661927953,3.16942810693881,5.4066608009225,1.87930553499923,3.67004495024786,5.88030733129783,2.29856765496262,4.15230889591573,6.45054484464553,2.85872160399553,4.70472409127524,7.07138715021923
-89.092,30.182,0.944929909934428,1.65402519324855,2.62280041515267,1.40382970885459,2.14843502696489,3.099519830147,1.76802415750889,2.6959146928397,3.70530351813176,2.28858927223552,3.31021484589309,4.3614121447878
-89.033,30.234,0.960777909998725,1.57143313654078,2.67857881505918,1.41412488796075,2.10485351778326,3.17308829526007,1.79726092814077,2.66851492930566,3.76100268127041,2.32890638702211,3.33225566153682,4.42900162044817
-88.975,30.234,0.927860770979591,1.53109932858641,2.47933511137202,1.37666635291555,2.0310346728704,2.97126434134496,1.7472691537609,2.60282094201602,3.5649940965661,2.24816235218145,3.2208151340039,4.26064223543571
-88.857,30.234,0.914521358252949,1.39779743151391,2.37489105556585,1.3610825580198,1.92625942295764,2.86874214852562,1.72150972799019,2.52640604668671,3.4828300373919,2.25115377836943,3.13763743398395,4.1367936087894
-88.799,30.234,0.889702076566014,1.39059391757152,2.27912772613887,1.34044723492976,1.90137175335505,2.77936503915368,1.70174996777167,2.49459160051342,3.38754097977232,2.21721548992952,3.10595577619473,4.07019048847931
-88.74,30.234,0.864442151979758,1.35516199316001,2.25148151925017,1.30992198801089,1.87925313647565,2.74839603957577,1.66917366082573,2.44290497065015,3.34594878779345,2.19024993276417,3.07699273618321,4.02324408865764
-88.623,30.234,0.890761549823983,1.42260712690279,2.1269574184399,1.33830589421153,1.9052523235915,2.63036358842352,1.70652435184382,2.43677202763728,3.26264211851139,2.21624885910527,3.04184066158702,3.92252033887925
-88.564,30.234,0.870770943738354,1.36215971940315,2.08127848190865,1.31284951361774,1.85997147784383,2.57879206686418,1.68436939674499,2.38028141262839,3.16705833632992,2.18891632348496,3.00425773764696,3.85464794703128
-88.506,30.234,0.888629129962557,1.338425357436,2.10241939696111,1.32673400442821,1.86841614368004,2.60171702876566,1.67565033024348,2.39603393693225,3.20458594227472,2.20682069833295,3.02575201111908,3.85364910121077
-88.154,30.234,0.82535813208315,1.2701642302106,2.01145997731772,1.26960156175852,1.79723417384293,2.51316759197413,1.61365313440741,2.34357575414984,3.12285797643117,2.14316465266539,2.9363852055363,3.78414976165027
-88.037,30.234,0.805020653719588,1.24062051250861,2.11011001539854,1.25221179318683,1.77000793752952,2.60915022167518,1.59055495511507,2.3540714631222,3.21505255572844,2.11650163143691,2.97144337514142,3.884608627284
-87.979,30.234,0.800302941098008,1.22355269736068,2.13904140814009,1.24435057401138,1.75563389555048,2.62033655691206,1.60454796577437,2.35241739035724,3.22644590237719,2.1139800034572,2.97229360230192,3.85069955023429
-87.92,30.234,0.797184955436048,1.25029552963961,2.16845327747982,1.2412953298706,1.76831371124267,2.64940069776875,1.59280145178896,2.34949323939411,3.25684973002041,2.12325640807882,2.97165730077335,3.92466305750196
