"longitude","latitude","Lcurrent","Ccurrent","Ucurrent","L1p5degree","C1p5degree","U1p5degree","L3p0degree","C3p0degree","U3p0degree","L5p0degree","C5p0degree","U5p0degree"
-92.959,29.661,1.03411522141156,1.28193074020041,1.4479544359077,1.47611379206968,1.74775520866412,1.97094942852432,1.80816739388297,2.22868990520418,2.66860640870954,2.32087214365899,2.82192693368727,3.38795650770429
-92.08,29.766,0.919592450407407,1.24746154018907,2.03953115442386,1.35930514856183,1.8002026396348,2.550833129414,1.71394220427571,2.46042195284031,3.19544491099432,2.22752790597965,3.07519552549066,3.8825241501035
-89.912,29.297,0.596642017260106,0.771496776488816,1.37688262870305,1.015672440534,1.39586789587396,1.88776598967921,1.32392723904545,1.95210071613238,2.54982470500129,1.84181664642039,2.53772811357172,3.24986380059646
-89.619,29.245,0.589429448846742,0.753357990747568,1.24582296840957,1.00966631285176,1.38782577357758,1.76313412058236,1.3244931694398,1.88756922245463,2.43217214901309,1.83487990119161,2.47995236655154,3.1353911626522
-89.561,29.453,0.833071943782886,1.36335051972862,2.26254172395395,1.28327958425534,1.8681336277202,2.7613568220243,1.66062563694284,2.47864866363398,3.37928965004719,2.16776545180758,3.1196696336728,4.05065909835097
-89.092,30.182,0.714189903337738,0.99132494460896,1.48838117917572,1.15752575964783,1.5545363306785,1.98703101864787,1.48909203534633,2.08359813106014,2.65945694318366,1.98461348373237,2.67506699264032,3.3595310888348
-89.033,30.234,0.735303706758313,0.991424974834569,1.47978047397622,1.17230103952043,1.56048767678042,1.98927852933365,1.5070270147076,2.07354911459584,2.64891674969768,2.02264934736636,2.66832153973066,3.32770973852086
-88.975,30.234,0.718559804921787,0.952433177832941,1.41122970330843,1.15240222027777,1.52581654179682,1.93350786230535,1.47386934820494,2.03908110760665,2.57697085922239,1.98737961078464,2.63034968171693,3.28308626207225
-88.857,30.234,0.720129608206538,0.949268480438916,1.3423330003411,1.14336151883762,1.50262517348682,1.85508810785772,1.47328971211298,1.98897595835376,2.52957367268431,1.97277621627614,2.57914138046749,3.23112764564643
-88.799,30.234,0.701080421725449,0.931533794915506,1.30479480782241,1.1310214431008,1.47701650023935,1.81870351543163,1.45183205861573,1.96460654125866,2.49144592667124,1.97093792256844,2.55210769498938,3.19803735806649
-88.74,30.234,0.68260388276577,0.909576221640765,1.28292252313096,1.11812529838519,1.4544009421789,1.79513244861337,1.43474628840791,1.95394603836624,2.46729488305773,1.96208901857,2.53374198027685,3.1907431376744
-88.623,30.234,0.711710433549896,0.933587325613313,1.2481539291279,1.14543374623879,1.45872423892247,1.76595738817695,1.45952095453169,1.93990012943798,2.46476230930498,1.97553061970055,2.53654995351511,3.16581035035453
-88.564,30.234,0.701260281185673,0.914442674405855,1.22924462888484,1.12784216341508,1.4387936537166,1.74928810007006,1.44826730112145,1.93966779013544,2.41394277964926,1.96149666496496,2.51619428843233,3.11911810491744
-88.506,30.234,0.704302615248733,0.906247016919327,1.22200311563261,1.13232324109585,1.4401502001657,1.74389870273005,1.4404395676304,1.92811800330275,2.42308458263773,1.98124520784201,2.51565195176579,3.11625952858699
-88.154,30.234,0.662332300005998,0.861650043101365,1.17844372552862,1.08658030219998,1.38959394344113,1.69899635494215,1.40245151814219,1.8941910349214,2.37909035617329,1.92205899590944,2.47388411937695,3.08179571579659
-88.037,30.234,0.648885464212895,0.844572046176488,1.20243079313627,1.07040300574878,1.39230049855927,1.7204159959555,1.38622239269435,1.8888786912604,2.38497040778006,1.90914043165753,2.48610238790967,3.10182003640949
-87.979,30.234,0.643520198991797,0.854865536861784,1.20061716114051,1.06669903993685,1.39548102595082,1.71138254894872,1.39893155717984,1.88542346916049,2.37775646857012,1.90308526709767,2.47899648594647,3.08198383952523
-87.92,30.234,0.647167099168692,0.829233190628987,1.20579236418695,1.07058275855077,1.40019932449471,1.71322066206859,1.39524685815123,1.89033115885052,2.39256064436463,1.89182627769853,2.47270185687061,3.09442075008211
